answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
Rajanpur,False,1a498a7232cec756c9377803a774213e29ecdc05699c1bfe7b09a2c4f567374c,3.364328125026077,4802,374,0.005004,0.005004,4000,1.0,factconsolidation_mh_6k_no29,0.005004,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.439394374960102,{},multi_hop
Persian,False,fcdaa941622da9b0ef523a895e36e0720d3f6de52d0fb414c0f9a4d1e213603a,3.488528083951678,4812,438,0.0052515,0.0052515,4000,1.0,factconsolidation_mh_6k_no20,0.0052515,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.5404545420315117,{},multi_hop
London,False,1627f05d697f5abb0e2f6fa29f7acacc4907b540a989b454016012fdf7492eaf,4.108407624997199,4768,640,0.005976,0.005976,4000,1.0,factconsolidation_mh_6k_no17,0.005976,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.251515165960882,{},multi_hop
"Washington, D.C.",False,46705ff9a694a34b28d896d9737137eb9e7e1e36fde2e952b94e6ede294a4d39,4.096695041982457,4768,741,0.00635475,0.00635475,4000,0.0,factconsolidation_mh_6k_no27,0.00635475,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.2547659580013715,{},multi_hop
"FC Vorskla Poltava is not associated with a country of origin in the provided facts, but it is associated with the sport of basketball",False,0791d3531741f8d8c47e70d9337ce93efe189baf6db2b43eafa5e708bb296f43,4.251965250005014,4803,764,0.00646725,0.00646725,4000,0.0,factconsolidation_mh_6k_no23,0.00646725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.268628833000548,{},multi_hop
New York City,False,d5bbd5ff2b0d535bd625618d47c53cdeb65c916182987c7062f2cd9cfebb0295,4.213885667035356,4765,559,0.00567,0.00567,4000,1.0,factconsolidation_mh_6k_no30,0.00567,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.314243707980495,{},multi_hop
Duluth,False,44feb19b918ee4003aad514ea1886fe02b4ce6b2775f73e1569fdc974898efb4,4.465060124988668,4731,616,0.00585825,0.00585825,4000,1.0,factconsolidation_mh_6k_no19,0.00585825,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.498492582992185,{},multi_hop
soldier,False,32ec8f48749852645b4579a3efdcd6a4ec28b46a6dd81e8792e30dbaa8f31b76,4.543530708004255,4715,592,0.00575625,0.00575625,4000,1.0,factconsolidation_mh_6k_no18,0.00575625,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.81937287497567,{},multi_hop
Church of Scotland,False,d2d9948249b585c6b2cbfaf44b7985e8f029013ffdcdba7197d062d0910850d8,4.881879874970764,4756,741,0.00634575,0.00634575,4000,0.0,factconsolidation_mh_6k_no21,0.00634575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.0512619580258615,{},multi_hop
Giuseppe Conte,False,8f4b49678a2b0e4a5652819f76ac52c1b9ce9ff249dd25b803dc7b4dd6c49c0e,5.240737583022565,4837,740,0.00640275,0.00640275,4000,1.0,factconsolidation_mh_6k_no31,0.00640275,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.293444667011499,{},multi_hop
"Washington, D.C.",False,0f89d6e98be56f2a4ecadaf22de69efbffcfc1e94674d7ba69f313e5478412b6,5.608549583004788,4837,739,0.006399,0.006399,4000,0.0,factconsolidation_mh_6k_no24,0.006399,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.827305790968239,{},multi_hop
atheism,False,6effa0bcc245a5499d6e4e102a3612b5702af8c43049990ec962e27b4dd97eda,2.422596500022337,4714,243,0.00444675,0.00444675,4000,1.0,factconsolidation_mh_6k_no34,0.00444675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.50315570802195,{},multi_hop
The Fairly OddParents,False,deb1f4d3007ed9b0fb4447246c42e4855fad836d2e6dffb066732b098b305798,2.6024166669812985,4777,366,0.00495525,0.00495525,4000,1.0,factconsolidation_mh_6k_no35,0.00495525,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.631691957998555,{},multi_hop
London,False,692eab2bc6907d91b724806c29e52f8c33ca36ebea51ca712d5cb57ed5e1c302,2.4548660829896107,4752,284,0.004629,0.004629,4000,1.0,factconsolidation_mh_6k_no45,0.004629,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.687916625000071,{},multi_hop
American football,False,6a25104a7c21c1c2e53867240666fb8c736574ad1cd798545254b1fb01330109,3.379609207971953,4744,382,0.0049905,0.0049905,4000,0.0,factconsolidation_mh_6k_no39,0.0049905,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.4664767499780282,{},multi_hop
Asia,False,909e688b7c64cc92a2112c0c9634dca6ece1f16d9a205afe944075f5e723159c,3.5826032090117224,4731,413,0.005097,0.005097,4000,1.0,factconsolidation_mh_6k_no47,0.005097,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.806630332954228,{},multi_hop
South America,False,e1f36ec145586a9814f276b064149b2f6be1d140ee90de779c68a681020f80ae,3.7941367080202326,4747,736,0.00632025,0.00632025,4000,1.0,factconsolidation_mh_6k_no33,0.00632025,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.8200397919863462,{},multi_hop
German,False,0645a90687f8b448bb6ad9f5ae52b437d3a44a6a05b3a0df5c3cb0739390af3b,3.974215833004564,4801,707,0.006252,0.006252,4000,1.0,factconsolidation_mh_6k_no37,0.006252,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.115686083037872,{},multi_hop
Leeds,False,1b896b6247c958e93f24f4b61c9e46f76f671fabf344aabf74cef595e0363868,4.191624165978283,4748,737,0.00632475,0.00632475,4000,1.0,factconsolidation_mh_6k_no42,0.00632475,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.301286999951117,{},multi_hop
"Fact 229), but Ayumi Hamasaki's citizenship is NOT in the text... wait, is Ayumi Hamasaki's citizenship",False,b768e86a1ba59edc7fff51ecf2a6d290e9cb746a0952990e8816d3d90cf770b2,4.522795249999035,4788,764,0.006456,0.006456,4000,0.0,factconsolidation_mh_6k_no36,0.006456,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.704924333025701,{},multi_hop
Canada,False,2cbff51d90c8060ecc11ce80ce43b51d02fc766c9b7512d8012622897f2d0941,4.766997417027596,4763,631,0.0059385,0.0059385,4000,1.0,factconsolidation_mh_6k_no38,0.0059385,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.061610708013177,{},multi_hop
"Japan, Shinzo Abe",False,56c70bdc377daf5f4a387687a00048526c84d1b441a3272463d853300883643d,5.136899332981557,4792,741,0.00637275,0.00637275,4000,0.0,factconsolidation_mh_6k_no43,0.00637275,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.178503375034779,{},multi_hop
North America,False,3bdce494d28457db6174f4b325a118c2e8d80c0640bef6564bc9a63538c851fe,5.180313749995548,4764,642,0.0059805,0.0059805,4000,1.0,factconsolidation_mh_6k_no32,0.0059805,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.200388666999061,{},multi_hop
German,False,da51d26a3dc1a9d3a35f0608e2ba0e0d6689782e8a2a3deb5ae72777730eabb6,5.116456499963533,4796,735,0.00635325,0.00635325,4000,1.0,factconsolidation_mh_6k_no41,0.00635325,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.362115208990872,{},multi_hop
Duluth,False,6de607d8f57c1352bb47c4056ad32946b986dcb839c0509e8792ad81c9aad330,5.373649124987423,4812,735,0.00636525,0.00636525,4000,0.0,factconsolidation_mh_6k_no46,0.00636525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.428129791049287,{},multi_hop
"Philippe, Duke of Orléans",False,9b3ae363cce295d62d46e70c2ac4d5fec41af6e50bf4aa90dbb69d252b55ac10,5.625161417003255,4787,739,0.0063615,0.0063615,4000,1.0,factconsolidation_mh_6k_no40,0.0063615,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.771695125033148,{},multi_hop
Oderzo,False,01203058a1bf6c626d20d85bea92ed2e23ec679c2e0ef52ca8ac8d9ab4f18dfe,5.701931625022553,4812,736,0.006369,0.006369,4000,0.0,factconsolidation_mh_6k_no44,0.006369,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.872068124997895,{},multi_hop
journalist,False,f84b87904db55c7cf1ea3a8873334f521979d3fd0506c222eb2472b9b79783f9,2.776704250019975,4715,325,0.004755,0.004755,4000,1.0,factconsolidation_mh_6k_no51,0.004755,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.919518375012558,{},multi_hop
Taipei,False,dc6d6e525ef9bd98565a08e8a759def7d3d27b91cb239612abbcc22e27fae301,2.912028292019386,4775,401,0.005085,0.005085,4000,1.0,factconsolidation_mh_6k_no52,0.005085,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.9655128750018775,{},multi_hop
New York City,False,4857240d4059952584ff5a08d749ab4fa5243d0499a3ca43d2605407f7961145,3.615040292032063,4789,433,0.0052155,0.0052155,4000,0.0,factconsolidation_mh_6k_no50,0.0052155,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.625372290960513,{},multi_hop
Berlin,False,2c97b263d90837fb3dd5dd197368b00b01c815e193c03e29333be99d63e85227,3.451622541004326,4768,571,0.00571725,0.00571725,4000,1.0,factconsolidation_mh_6k_no60,0.00571725,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.6885867910459638,{},multi_hop
Russian Empire,False,e1c473ab366a5fe35281a845d55a4590454e34aefc1314fe6e3d9b68172caf3e,3.8739622500143014,4750,694,0.006165,0.006165,4000,1.0,factconsolidation_mh_6k_no53,0.006165,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.958938542054966,{},multi_hop
Oderzo,False,375f01a878cfb5de6125dba4f7d3848b5da09ad701129e13fa9ebc8f92a575da,4.053784208022989,4760,738,0.0063375,0.0063375,4000,1.0,factconsolidation_mh_6k_no57,0.0063375,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.165888209012337,{},multi_hop
director,False,ce5a40f1914a8c200af32388785b70eb9f41f4fa478dbc24c45d66fe0e3a5356,4.242634666967206,4751,736,0.00632325,0.00632325,4000,0.0,factconsolidation_mh_6k_no62,0.00632325,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.4130568749969825,{},multi_hop
American football,False,b6dfdd611710804f24389e56036255f62c4e23d08216d52f0e085961fa5795f3,4.45723362499848,4743,575,0.0057135,0.0057135,4000,0.0,factconsolidation_mh_6k_no61,0.0057135,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.472625791968312,{},multi_hop
Japanese,False,2891b314b2ca8372c092ce8ca595cb1e32668a4ce04a54468529d65d6d1bc25d,4.404236625006888,4759,733,0.006318,0.006318,4000,0.0,factconsolidation_mh_6k_no49,0.006318,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.699989583983552,{},multi_hop
Africa,False,d4eab9cb6cc72a4f24e329c5924a5d18dd0937471a94b156cbe3518a1c293d06,4.551468209014274,4755,595,0.0057975,0.0057975,4000,1.0,factconsolidation_mh_6k_no56,0.0057975,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.7326202090480365,{},multi_hop
Beaumont,False,279021d0a9ab9982dc5708cac44fcedf24920b4c9ab5345feee67e5b4e8eb884,5.138041707978118,4739,737,0.006318,0.006318,4000,1.0,factconsolidation_mh_6k_no54,0.006318,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.181464332970791,{},multi_hop
I am unable to answer this question because the provided evidence does not contain information about the successor or political entity established after the Sasanian Empire,False,9841e9e8e923944649aed6972c7957cbb5e4b520ccb69739effc43fe926b8fc3,5.120537333015818,4852,764,0.006504,0.006504,4000,0.0,factconsolidation_mh_6k_no58,0.006504,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.267936124990229,{},multi_hop
Woking,False,5eb976dda4222f111507c9f2ffa2648df350006346d0549cb6aaf83dea3d082c,5.438034834049176,4747,739,0.0063315,0.0063315,4000,0.0,factconsolidation_mh_6k_no55,0.0063315,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.592673750012182,{},multi_hop
Montmélian,False,5df44609a37b8b2c3b790bdbd4cb7fde43b01149a9b70267b8919968dd589a2e,5.573726666974835,4782,741,0.00636525,0.00636525,4000,1.0,factconsolidation_mh_6k_no63,0.00636525,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.648635957972147,{},multi_hop
New Delhi,False,49f4c73f442a882000bc653236fc0256843ec150e271ecbaaa16fef94ae97e86,5.6034004999673925,4824,740,0.006393,0.006393,4000,0.0,factconsolidation_mh_6k_no48,0.006393,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.118312834005337,{},multi_hop
Russellville,False,5ac122114ac6d131a49ab8c32b01225810ab5aa168da93a0e8f3b35db1c5b1b7,5.789256209041923,4820,737,0.00637875,0.00637875,4000,0.0,factconsolidation_mh_6k_no59,0.00637875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.190786125021987,{},multi_hop
American football,False,82543fb2f08f6bcd2aeda3d8cf62cc9c5d51ac8028781d55ac5dc5177327a541,2.417926999973133,4754,213,0.00436425,0.00436425,4000,0.0,factconsolidation_mh_6k_no79,0.00436425,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.470705333049409,{},multi_hop
Connachta,False,0794ac601b6c3d08928af7db7975348c5c15655a31d376944add6592275ee1db,2.9690471670473926,4781,402,0.00509325,0.00509325,4000,1.0,factconsolidation_mh_6k_no72,0.00509325,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.0044201660202816,{},multi_hop
Rome,False,208cffd3e55cd0dcc5633a29e1b4b5bd9ca248a95481952353ef476a9c4a3dcd,2.947292666998692,4756,279,0.00461325,0.00461325,4000,0.0,factconsolidation_mh_6k_no69,0.00461325,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.031690959003754,{},multi_hop
University of Southern California,False,49c8960bf1ceb3a0daa6bdaa5932ed227b1bc8c9da816de9221b795778b2c0c1,3.241049833013676,4787,483,0.0054015,0.0054015,4000,1.0,factconsolidation_mh_6k_no68,0.0054015,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.3831222080043517,{},multi_hop
Jonathan Rothschild,False,d951d18366047f8ecdc31c0376479ca9fe655e092ac5b63273a70cf9af6bc4ed,3.46271941595478,4744,427,0.00515925,0.00515925,4000,1.0,factconsolidation_mh_6k_no73,0.00515925,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.615273666975554,{},multi_hop
Wolverhampton,False,218fbd8f12c2c03ea4c7329c7d1e9ad8dd8882c016f7932fac55f09fe9a7f207,3.5330333749880083,4733,390,0.00501225,0.00501225,4000,1.0,factconsolidation_mh_6k_no74,0.00501225,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.6477711250190623,{},multi_hop
interdenominational organization,False,53b98d7d29a5feb0d68dde4daeeab021d9c39caf2018941b29cc52a55798caa8,3.802053541992791,4781,683,0.006147,0.006147,4000,1.0,factconsolidation_mh_6k_no75,0.006147,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.022483790991828,{},multi_hop
"Washington, D.C.",False,fb88a243bd01065f0a00a6d735b8beed547c2daa41200140b6019aa6f462bb46,3.9820455000153743,4827,740,0.00639525,0.00639525,4000,0.0,factconsolidation_mh_6k_no77,0.00639525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.208887166983914,{},multi_hop
Brunswick,False,ea8bf86acf90475d0412c75b40b0540670dc4f874de181d491d4a4d5333dd92d,4.303648458968382,4753,737,0.0063285,0.0063285,4000,0.0,factconsolidation_mh_6k_no70,0.0063285,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.323051374987699,{},multi_hop
Narendra Modi,False,0ecf5683f4c29c071da812786831a17d0f89364e04bed91fb28576bd389ae88d,4.399840083962772,4743,640,0.00595725,0.00595725,4000,1.0,factconsolidation_mh_6k_no65,0.00595725,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.430228375014849,{},multi_hop
"country of England.""
Fact 186 (order 10): ""rugby union was created in the country of India.""",False,5acabe936314f436397c41c80c4a00b9cfeedd291fb4a227b124821c97448612,4.324744166980963,4734,764,0.0064155,0.0064155,4000,0.0,factconsolidation_mh_6k_no67,0.0064155,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.6093355000484735,{},multi_hop
Europe,False,9c21724a5d85777ad20850e902b093c7996d1d84571a2aac4949a22e7ae3e4b3,4.504685457970481,4798,736,0.0063585,0.0063585,4000,0.0,factconsolidation_mh_6k_no78,0.0063585,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.670868291985244,{},multi_hop
Connachta,False,1ac4fc1cb392a02dc00c438ba3a17d9e94969bf1603cc9e83199fe8a0bb4d0c6,4.708929040993098,4770,608,0.0058575,0.0058575,4000,1.0,factconsolidation_mh_6k_no71,0.0058575,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.81397941702744,{},multi_hop
United States of America,False,2973126ae93bc4f56bbaa78e0d6219b2e8a14e951b0167c6bfdd79701e9c5017,4.940663040964864,4779,738,0.00635175,0.00635175,4000,0.0,factconsolidation_mh_6k_no64,0.00635175,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.9524359999923036,{},multi_hop
German,False,a80f1d81e3626c5a232a7611e0d85a340a016d105a85ff176eaf9e8571f99f4a,4.822708333027549,4766,668,0.0060795,0.0060795,4000,1.0,factconsolidation_mh_6k_no66,0.0060795,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.002493083011359,{},multi_hop
"Washington, D.C.",False,be20c5afd5d1ad3d34dee8cd07c587d8e734dd27ecaab1753d28b8995748870b,5.6384890410117805,4726,742,0.006327,0.006327,4000,1.0,factconsolidation_mh_6k_no76,0.006327,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.72195474995533,{},multi_hop
Bucharest,False,c8f16cf715ed30d5f7c94f999cc3d8407b156d04eac80b3d894e70d3239ef732,3.079663291980978,4786,330,0.004827,0.004827,4000,0.0,factconsolidation_mh_6k_no81,0.004827,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.1080897089559585,{},multi_hop
Japan,False,c8240fbf3b64c9dcf90c1915d09785921a5409ec8341e02881d95d978b2c4b2d,3.3700195840210654,4837,508,0.00553275,0.00553275,4000,1.0,factconsolidation_mh_6k_no94,0.00553275,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.5495743339997716,{},multi_hop
German,False,2f843011c68fb213d00965c8f284afc3bff3a318952da3330d5b79692cf10bd4,3.2441677500028163,4805,473,0.0053775,0.0053775,4000,1.0,factconsolidation_mh_6k_no92,0.0053775,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.628931457991712,{},multi_hop
Antarctica,False,641f6d051b754bb3fc1a7f334a91c68f12b677988fe8ae278012242f8813f197,3.5213120839907788,4799,552,0.00566925,0.00566925,4000,1.0,factconsolidation_mh_6k_no80,0.00566925,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.6628439580090344,{},multi_hop
Mekere Morauta,False,fd6b879f7a97b2b2f13b24f65e94dec0999de21d46abf2cbd5ca524c913117b5,3.5804868749692105,4795,441,0.00525,0.00525,4000,1.0,factconsolidation_mh_6k_no95,0.00525,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.6913014170131646,{},multi_hop
England,False,c770bc5b0cc6e319939749d52e69e1059cea0c9ff929d64f30e0a582bb636c6c,3.5634709160076454,4762,404,0.0050865,0.0050865,4000,0.0,factconsolidation_mh_6k_no89,0.0050865,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.7973841250059195,{},multi_hop
United States of America,False,8655d36d1ff65a9de49114f95213d72b64cb871069514c08380bb031cdd0017e,3.959493625035975,4743,737,0.006321,0.006321,4000,0.0,factconsolidation_mh_6k_no85,0.006321,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.035581833973993,{},multi_hop
Grosseto,False,0e465c826a47fdb7ac0e1d58b1d2a526d5fac2cde520489dc8e6977e99910914,4.007978958019521,4827,737,0.006384,0.006384,4000,0.0,factconsolidation_mh_6k_no86,0.006384,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.156346583040431,{},multi_hop
Harare,False,0dbf6f92ef99dc4b44f38a3708f9a4676edcc507bffecc14f9f8126a0714682a,4.5084190419875085,4796,584,0.005787,0.005787,4000,1.0,factconsolidation_mh_6k_no93,0.005787,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.589012166019529,{},multi_hop
"English, French",False,0d79452d5b2cc7262ae26a9a24170b81cc26e8e2d6ca8edceb25c93d21af8a4d,4.414276833005715,4782,739,0.00635775,0.00635775,4000,1.0,factconsolidation_mh_6k_no90,0.00635775,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.7952164160087705,{},multi_hop
